"customer_id","purchase_amount","date_of_purchase","days_since"
146500,10,2010-09-10,1938.66666666667
218090,30,2014-03-28,643.666666666667
218610,45,2014-04-03,637.666666666667
174690,20,2012-06-21,1288.66666666667
194010,25,2013-02-16,1048.66666666667
189390,100,2015-12-30,1.66666666666667
10680,30,2007-04-18,3179.66666666667
14200,50,2007-12-21,2932.66666666667
15290,15,2005-04-19,3908.66666666667
15640,30,2007-10-03,3011.66666666667
74520,20,2009-12-29,2193.66666666667
114960,75,2012-12-27,1099.66666666667
150730,40,2012-11-08,1148.66666666667
151630,65,2011-11-26,1496.66666666667
140450,25,2010-05-14,2057.66666666667
144660,15,2010-07-28,1982.66666666667
127110,20,2009-09-23,2290.66666666667
128580,20,2012-03-31,1370.66666666667
130970,20,2010-05-19,2052.66666666667
117360,10,2009-02-15,2510.66666666667
179430,30,2012-08-23,1225.66666666667
183080,500,2012-10-28,1159.66666666667
225500,15,2015-12-10,21.6666666666667
10550,35,2007-06-05,3131.66666666667
55730,20,2014-02-07,692.666666666667
18320,30,2012-03-24,1377.66666666667
82930,30,2007-09-21,3023.66666666667
65520,10,2007-03-13,3215.66666666667
62920,20,2007-01-25,3262.66666666667
95780,40,2008-12-04,2583.66666666667
137740,20,2010-03-24,2108.66666666667
210130,30,2013-11-08,783.666666666667
223730,30,2014-06-25,554.666666666667
158440,45,2011-08-03,1611.66666666667
233280,100,2015-12-22,9.66666666666667
10410,100,2005-01-21,3996.66666666667
11640,30,2005-07-13,3823.66666666667
66070,30,2008-04-11,2820.66666666667
106830,60,2008-10-17,2631.66666666667
90560,30,2007-12-21,2932.66666666667
92270,80,2011-12-23,1469.66666666667
223680,50,2014-06-25,554.666666666667
187790,30,2012-12-12,1114.66666666667
215870,30,2015-07-10,174.666666666667
205070,10,2014-12-19,377.666666666667
7720,100,2006-08-25,3415.66666666667
53160,30,2006-12-01,3317.66666666667
55420,30,2007-12-31,2922.66666666667
19630,15,2014-05-24,586.666666666667
86720,20,2008-12-31,2556.66666666667
87410,25,2007-11-21,2962.66666666667
111540,25,2009-10-30,2253.66666666667
100260,50,2009-12-29,2193.66666666667
96700,15,2008-04-24,2807.66666666667
102380,25,2008-07-23,2717.66666666667
105870,55,2011-07-08,1637.66666666667
132630,100,2012-12-27,1099.66666666667
155610,1000,2014-12-09,387.666666666667
2640,30,2015-07-31,153.666666666667
186320,80,2015-08-08,145.666666666667
160200,20,2015-10-22,70.6666666666667
13510,50,2006-11-21,3327.66666666667
8420,50,2011-03-16,1751.66666666667
52990,45,2007-12-20,2933.66666666667
26130,30,2008-07-12,2728.66666666667
63620,20,2007-01-30,3257.66666666667
156970,30,2012-12-31,1095.66666666667
142710,20,2010-06-30,2010.66666666667
185230,50,2012-11-29,1127.66666666667
165420,50,2012-05-31,1309.66666666667
213700,60,2014-12-30,366.666666666667
122920,80,2014-11-26,400.666666666667
147070,30,2015-10-31,61.6666666666667
162650,30,2015-12-02,29.6666666666667
170050,100,2015-12-19,12.6666666666667
56390,35,2013-12-20,741.666666666667
47340,100,2007-04-07,3190.66666666667
17920,15,2009-05-22,2414.66666666667
20170,165,2011-09-16,1567.66666666667
67000,100,2007-03-23,3205.66666666667
87740,30,2008-04-11,2820.66666666667
160620,150,2012-02-22,1408.66666666667
162600,30,2011-11-09,1513.66666666667
166970,30,2012-06-07,1302.66666666667
178890,20,2014-10-07,450.666666666667
7080,100,2014-10-14,443.666666666667
201270,50,2014-11-10,416.666666666667
211970,960,2014-12-03,393.666666666667
211170,10,2014-07-09,540.666666666667
74820,30,2015-12-23,8.66666666666667
128530,30,2015-10-06,86.6666666666667
12790,25,2007-10-30,2984.66666666667
3610,80,2013-12-04,757.666666666667
25680,100,2011-07-20,1625.66666666667
19270,30,2005-08-30,3775.66666666667
78140,15,2007-07-19,3087.66666666667
100250,30,2010-05-19,2052.66666666667
63250,10,2012-12-21,1105.66666666667
139310,40,2012-09-15,1202.66666666667
140360,35,2011-12-07,1485.66666666667
142390,20,2012-09-13,1204.66666666667
186980,30,2012-12-07,1119.66666666667
168330,30,2011-12-23,1469.66666666667
154940,50,2011-04-15,1721.66666666667
219070,30,2014-04-05,635.666666666667
84890,10,2007-10-24,2990.66666666667
67650,30,2007-10-30,2984.66666666667
71130,45,2010-11-13,1874.66666666667
63980,15,2007-01-31,3256.66666666667
109170,50,2012-01-27,1434.66666666667
88610,60,2007-11-28,2955.66666666667
142850,30,2013-06-28,916.666666666667
143390,40,2010-07-07,2003.66666666667
148450,25,2012-11-23,1133.66666666667
127660,20,2009-10-07,2276.66666666667
193500,20,2013-02-01,1063.66666666667
146560,100,2015-03-17,289.666666666667
9640,50,2010-03-10,2122.66666666667
51300,20,2010-03-12,2120.66666666667
47230,50,2011-12-16,1476.66666666667
18820,5,2007-10-17,2997.66666666667
106430,20,2009-01-31,2525.66666666667
100350,20,2008-06-28,2742.66666666667
143970,30,2010-07-15,1995.66666666667
178080,100,2012-07-21,1258.66666666667
236800,1000,2015-04-28,247.666666666667
48100,200,2014-10-24,433.666666666667
97900,175,2015-07-08,176.666666666667
56070,25,2006-12-19,3299.66666666667
47330,15,2010-12-24,1833.66666666667
18240,45,2012-09-26,1191.66666666667
66760,30,2007-03-23,3205.66666666667
114790,15,2008-12-31,2556.66666666667
115390,20,2008-12-31,2556.66666666667
117730,100,2009-02-25,2500.66666666667
100200,30,2013-10-25,797.666666666667
100490,30,2010-03-12,2120.66666666667
92600,50,2008-01-16,2906.66666666667
164790,50,2011-11-19,1503.66666666667
144010,50,2013-06-12,932.666666666667
112250,100,2015-12-31,0.666666666666667
40410,30,2008-10-15,2633.66666666667
45240,30,2006-03-17,3576.66666666667
9970,30,2007-11-21,2962.66666666667
78500,25,2007-07-20,3086.66666666667
81800,15,2009-04-08,2458.66666666667
69770,30,2008-12-11,2576.66666666667
73430,20,2013-06-05,939.666666666667
62340,80,2013-10-30,792.666666666667
107520,20,2010-04-23,2078.66666666667
96620,300,2010-10-22,1896.66666666667
154960,30,2011-04-15,1721.66666666667
204710,20,2015-04-01,274.666666666667
111160,500,2014-12-31,365.666666666667
207940,75,2014-10-29,428.666666666667
35460,200,2013-11-28,763.666666666667
79400,40,2009-12-31,2191.66666666667
73820,45,2013-01-12,1083.66666666667
114640,25,2011-12-18,1474.66666666667
170900,30,2013-12-31,730.666666666667
150330,100,2013-05-09,966.666666666667
222450,50,2014-12-26,370.666666666667
1290,50,2014-12-30,366.666666666667
110970,20,2015-01-27,338.666666666667
202530,15,2013-08-24,859.666666666667
212540,50,2013-12-12,749.666666666667
54330,40,2015-08-07,146.666666666667
52120,20,2006-11-24,3324.66666666667
13160,25,2012-07-13,1266.66666666667
3670,15,2005-11-23,3690.66666666667
66320,50,2014-06-18,561.666666666667
48710,15,2006-06-01,3500.66666666667
55080,30,2010-12-08,1849.66666666667
202590,30,2013-08-28,855.666666666667
215280,100,2013-12-31,730.666666666667
176200,30,2012-06-30,1279.66666666667
1380,20,2010-12-31,1826.66666666667
73940,20,2007-05-23,3144.66666666667
49150,20,2009-02-18,2507.66666666667
28210,30,2012-02-08,1422.66666666667
60900,30,2009-11-18,2234.66666666667
61540,30,2006-12-31,3287.66666666667
56370,40,2006-12-19,3299.66666666667
114510,30,2011-02-11,1784.66666666667
118210,10,2009-03-18,2479.66666666667
109390,15,2013-12-04,757.666666666667
110720,25,2008-11-20,2597.66666666667
99400,100,2009-01-22,2534.66666666667
100260,40,2008-06-26,2744.66666666667
184290,20,2015-02-07,327.666666666667
83850,30,2015-06-03,211.666666666667
212580,30,2013-12-12,749.666666666667
216050,40,2014-09-19,468.666666666667
263150,10,2015-12-31,0.666666666666667
29420,20,2008-05-16,2785.66666666667
43390,50,2009-10-14,2269.66666666667
9090,100,2009-12-23,2199.66666666667
10550,30,2008-11-20,2597.66666666667
960,50,2005-08-27,3778.66666666667
66290,30,2013-12-31,730.666666666667
69850,10,2012-12-20,1106.66666666667
64350,10,2009-11-06,2246.66666666667
112230,40,2008-12-06,2581.66666666667
96700,10,2011-06-29,1646.66666666667
101360,30,2009-10-09,2274.66666666667
143580,20,2010-07-09,2001.66666666667
218920,30,2014-04-04,636.666666666667
176710,30,2012-07-05,1274.66666666667
178030,100,2015-05-11,234.666666666667
263610,100,2015-12-31,0.666666666666667
93870,50,2008-03-13,2849.66666666667
75060,20,2010-04-28,2073.66666666667
78450,40,2007-07-20,3086.66666666667
80290,60,2007-08-16,3059.66666666667
83720,40,2007-10-05,3009.66666666667
220150,30,2014-04-18,622.666666666667
246060,100,2015-04-30,245.666666666667
80,80,2015-01-23,342.666666666667
227460,30,2014-10-29,428.666666666667
231970,45,2014-12-09,387.666666666667
61590,25,2006-12-31,3287.66666666667
62850,30,2012-04-27,1343.66666666667
111170,20,2011-11-30,1492.66666666667
149710,15,2010-11-26,1861.66666666667
112450,100,2012-12-07,1119.66666666667
117220,40,2009-02-11,2514.66666666667
186900,15,2014-12-18,378.666666666667
182260,10,2012-10-11,1176.66666666667
183530,20,2012-11-16,1140.66666666667
183960,30,2012-11-18,1138.66666666667
69140,10,2007-04-18,3179.66666666667
98520,100,2011-01-20,1806.66666666667
91850,25,2007-12-31,2922.66666666667
80590,70,2014-03-11,660.666666666667
85140,50,2011-08-24,1590.66666666667
144720,40,2010-07-28,1982.66666666667
158390,30,2011-07-29,1616.66666666667
161890,30,2011-11-09,1513.66666666667
171490,150,2013-06-27,917.666666666667
146840,50,2010-09-15,1933.66666666667
79720,60,2015-12-31,0.666666666666667
256930,45,2015-11-04,57.6666666666667
6750,25,2012-10-11,1176.66666666667
68740,10,2007-04-13,3184.66666666667
59380,30,2009-09-30,2283.66666666667
44490,50,2008-12-31,2556.66666666667
85780,30,2010-09-29,1919.66666666667
89560,30,2013-12-31,730.666666666667
94220,30,2009-12-26,2196.66666666667
74880,10,2013-10-30,792.666666666667
79720,30,2008-10-16,2632.66666666667
68420,30,2011-04-01,1735.66666666667
73650,30,2013-07-19,895.666666666667
126880,850,2012-12-20,1106.66666666667
132610,30,2010-12-10,1847.66666666667
191170,30,2012-12-31,1095.66666666667
152620,15,2011-01-14,1812.66666666667
145280,40,2013-03-08,1028.66666666667
91990,100,2014-12-31,365.666666666667
8820,30,2007-04-13,3184.66666666667
9140,50,2006-11-22,3326.66666666667
67250,10,2012-12-12,1114.66666666667
115420,30,2011-12-16,1476.66666666667
122000,120,2009-06-03,2402.66666666667
110560,30,2011-12-20,1472.66666666667
188340,50,2013-12-21,740.666666666667
157600,30,2014-07-18,531.666666666667
135160,100,2009-12-31,2191.66666666667
211430,30,2014-10-29,428.666666666667
204050,30,2014-11-05,421.666666666667
102790,60,2014-11-28,398.666666666667
214310,50,2013-12-31,730.666666666667
225740,15,2014-08-21,497.666666666667
225940,50,2014-09-19,468.666666666667
86330,20,2014-09-23,464.666666666667
115810,200,2015-12-23,8.66666666666667
15330,60,2007-11-28,2955.66666666667
10250,30,2009-03-20,2477.66666666667
131640,30,2009-11-27,2225.66666666667
135020,19,2011-01-25,1801.66666666667
96420,60,2008-04-23,2808.66666666667
101130,40,2010-05-13,2058.66666666667
194640,30,2013-03-08,1028.66666666667
136530,10,2010-02-17,2143.66666666667
137760,200,2012-09-01,1216.66666666667
141700,20,2010-06-09,2031.66666666667
59940,50,2014-09-25,462.666666666667
43620,30,2015-12-01,30.6666666666667
252130,30,2015-10-15,77.6666666666667
9660,60,2008-01-29,2893.66666666667
63090,30,2007-01-26,3261.66666666667
40440,40,2014-04-30,610.666666666667
95240,30,2009-09-25,2288.66666666667
98880,50,2010-05-07,2064.66666666667
103150,100,2009-11-12,2240.66666666667
145350,10,2013-12-14,747.666666666667
231590,30,2014-12-05,391.666666666667
122840,30,2015-12-19,12.6666666666667
17920,15,2013-08-28,855.666666666667
63200,10,2012-10-25,1162.66666666667
51940,150,2008-12-31,2556.66666666667
100290,50,2008-06-26,2744.66666666667
130430,20,2009-11-12,2240.66666666667
133230,100,2013-11-24,767.666666666667
150330,100,2014-05-27,583.666666666667
229680,100,2015-07-31,153.666666666667
96850,30,2015-05-20,225.666666666667
10950,10,2009-03-20,2477.66666666667
2120,150,2007-06-07,3129.66666666667
57860,15,2006-12-29,3289.66666666667
59610,20,2010-04-02,2099.66666666667
49040,50,2012-12-20,1106.66666666667
56180,20,2006-12-19,3299.66666666667
123580,100,2011-12-31,1461.66666666667
112990,20,2009-12-04,2218.66666666667
211190,20,2013-11-20,771.666666666667
160310,30,2013-06-05,939.666666666667
4290,40,2007-10-30,2984.66666666667
47710,60,2010-10-13,1905.66666666667
19330,15,2005-05-24,3873.66666666667
19390,15,2005-05-25,3872.66666666667
68950,15,2007-04-18,3179.66666666667
70160,65,2013-02-02,1062.66666666667
70240,10,2013-10-08,814.666666666667
96590,20,2010-10-27,1891.66666666667
88520,30,2007-11-28,2955.66666666667
124020,15,2009-07-10,2365.66666666667
131710,30,2009-11-27,2225.66666666667
116720,30,2010-12-15,1842.66666666667
192740,25,2013-12-31,730.666666666667
163030,30,2014-03-29,642.666666666667
151350,50,2010-12-22,1835.66666666667
228840,30,2014-11-08,418.666666666667
259260,90,2015-11-15,46.6666666666667
12740,50,2005-07-08,3828.66666666667
12800,600,2014-07-09,540.666666666667
46850,15,2007-10-03,3011.66666666667
60160,30,2013-12-12,749.666666666667
87780,30,2007-11-23,2960.66666666667
146130,50,2012-07-15,1264.66666666667
189130,25,2014-04-09,631.666666666667
159670,60,2013-01-25,1070.66666666667
165530,30,2011-11-23,1499.66666666667
124890,40,2014-10-29,428.666666666667
211300,50,2013-11-21,770.666666666667
690,30,2010-12-26,1831.66666666667
48330,15,2006-05-20,3512.66666666667
15230,30,2010-03-19,2113.66666666667
75090,40,2008-10-09,2639.66666666667
66020,20,2009-11-25,2227.66666666667
67570,100,2008-07-05,2735.66666666667
71120,15,2011-12-15,1477.66666666667
73190,20,2007-05-17,3150.66666666667
119730,50,2009-04-24,2442.66666666667
108600,40,2010-03-31,2101.66666666667
94980,20,2009-10-21,2262.66666666667
139000,20,2010-04-16,2085.66666666667
202560,30,2013-08-26,857.666666666667
142000,50,2015-09-04,118.666666666667
178620,10,2015-04-03,272.666666666667
203750,100,2013-10-09,813.666666666667
60490,40,2011-12-23,1469.66666666667
61700,40,2013-04-11,994.666666666667
62240,30,2010-05-25,2046.66666666667
63490,30,2012-03-17,1384.66666666667
70090,40,2007-04-20,3177.66666666667
72350,50,2009-11-06,2246.66666666667
73010,50,2007-05-16,3151.66666666667
73370,60,2012-08-23,1225.66666666667
73630,20,2007-05-22,3145.66666666667
75360,20,2008-12-31,2556.66666666667
80800,40,2012-03-01,1400.66666666667
81240,50,2009-11-25,2227.66666666667
81260,30,2010-10-20,1898.66666666667
81770,40,2007-09-05,3039.66666666667
84620,30,2007-10-23,2991.66666666667
29480,60,2009-07-10,2365.66666666667
37150,30,2009-04-01,2465.66666666667
44720,30,2006-03-17,3576.66666666667
51180,15,2012-12-31,1095.66666666667
51600,8,2012-10-25,1162.66666666667
52450,50,2012-04-12,1358.66666666667
56070,20,2009-09-25,2288.66666666667
58690,30,2006-12-31,3287.66666666667
58890,30,2006-12-31,3287.66666666667
1150,50,2007-12-20,2933.66666666667
1420,50,2014-04-04,636.666666666667
5050,15,2005-10-28,3716.66666666667
5210,35,2005-10-29,3715.66666666667
6690,10,2014-04-04,636.666666666667
8340,150,2011-11-10,1512.66666666667
8470,25,2005-07-12,3824.66666666667
8530,13,2011-08-11,1603.66666666667
9860,10,2011-08-31,1583.66666666667
12970,80,2005-10-15,3729.66666666667
13400,20,2005-12-15,3668.66666666667
13810,80,2011-12-02,1490.66666666667
14720,20,2009-12-12,2210.66666666667
16690,30,2005-04-22,3905.66666666667
140260,10,2010-05-07,2064.66666666667
143480,30,2010-07-30,1980.66666666667
147260,20,2010-09-23,1925.66666666667
154010,100,2013-12-31,730.666666666667
154110,40,2011-03-02,1765.66666666667
156220,70,2014-06-11,568.666666666667
158160,10,2012-01-18,1443.66666666667
158960,25,2013-10-23,799.666666666667
122530,30,2013-12-31,730.666666666667
160740,50,2012-03-01,1400.66666666667
164930,3000,2014-05-02,608.666666666667
167290,30,2011-12-14,1478.66666666667
167470,60,2011-12-16,1476.66666666667
167810,15,2012-12-30,1096.66666666667
113470,10,2012-11-18,1138.66666666667
113970,60,2008-12-21,2566.66666666667
115650,80,2010-12-10,1847.66666666667
120260,30,2010-04-21,2080.66666666667
121530,20,2009-10-09,2274.66666666667
123190,10,2009-06-24,2381.66666666667
129090,30,2010-12-15,1842.66666666667
132610,30,2011-12-07,1485.66666666667
134320,20,2009-12-31,2191.66666666667
135320,40,2010-11-24,1863.66666666667
87980,30,2007-11-23,2960.66666666667
88660,60,2007-11-28,2955.66666666667
89630,20,2012-12-23,1103.66666666667
90270,20,2007-12-19,2934.66666666667
91110,30,2007-12-28,2925.66666666667
97620,16,2011-12-31,1461.66666666667
98040,30,2008-05-14,2787.66666666667
102700,15,2008-07-30,2710.66666666667
106760,20,2012-10-25,1162.66666666667
107490,50,2009-12-29,2193.66666666667
109430,20,2008-11-06,2611.66666666667
110200,50,2012-10-21,1166.66666666667
223390,20,2015-09-26,96.6666666666667
251260,50,2015-10-02,90.6666666666667
257730,30,2015-11-05,56.6666666666667
29980,300,2015-11-17,44.6666666666667
159090,50,2015-12-17,14.6666666666667
41900,50,2015-12-31,0.666666666666667
190780,30,2014-12-25,371.666666666667
163880,30,2014-12-30,366.666666666667
102730,16,2015-02-11,323.666666666667
12970,30,2015-03-12,294.666666666667
217640,50,2015-03-17,289.666666666667
220650,30,2015-03-21,285.666666666667
82740,150,2015-04-08,267.666666666667
81490,70,2015-08-28,125.666666666667
157610,23,2015-09-25,97.6666666666667
179070,50,2012-08-17,1231.66666666667
181400,10,2012-09-21,1196.66666666667
185450,30,2012-11-29,1127.66666666667
189010,60,2013-11-15,776.666666666667
189060,100,2013-06-12,932.666666666667
189430,30,2012-12-21,1105.66666666667
196620,10,2013-05-03,972.666666666667
199960,10,2013-12-04,757.666666666667
202110,15,2013-07-31,883.666666666667
202820,150,2013-09-01,851.666666666667
212560,40,2013-12-12,749.666666666667
225040,50,2014-07-30,519.666666666667
225910,50,2014-09-19,468.666666666667
208080,20,2014-10-29,428.666666666667
14020,31,2014-11-25,401.666666666667
87990,30,2014-11-29,397.666666666667
174090,40,2015-06-03,211.666666666667
67230,200,2014-12-09,387.666666666667
53820,50,2015-06-02,212.666666666667
178840,60,2012-08-09,1239.66666666667
182680,50,2012-10-25,1162.66666666667
43780,120,2006-11-08,3340.66666666667
46740,40,2013-06-01,943.666666666667
10840,20,2007-11-14,2969.66666666667
67460,50,2010-01-15,2176.66666666667
69790,40,2012-09-26,1191.66666666667
73130,40,2009-01-09,2547.66666666667
60830,10,2006-12-31,3287.66666666667
113570,40,2008-12-20,2567.66666666667
122650,30,2012-05-19,1321.66666666667
105580,60,2013-11-09,782.666666666667
87440,50,2008-06-19,2751.66666666667
92810,30,2009-12-19,2203.66666666667
38970,30,2014-12-05,391.666666666667
197610,30,2013-07-31,883.666666666667
47090,150,2006-10-28,3351.66666666667
68760,30,2009-04-10,2456.66666666667
62520,100,2011-12-31,1461.66666666667
62620,20,2011-12-31,1461.66666666667
104270,40,2011-07-13,1632.66666666667
87360,10,2007-11-21,2962.66666666667
63790,40,2007-01-31,3256.66666666667
51850,15,2006-11-22,3326.66666666667
114660,30,2010-12-16,1841.66666666667
110620,45,2012-10-21,1166.66666666667
97080,30,2010-12-31,1826.66666666667
98610,10,2009-12-09,2213.66666666667
88670,30,2010-12-08,1849.66666666667
158160,15,2011-07-23,1622.66666666667
139670,50,2010-04-23,2078.66666666667
144430,30,2014-08-08,510.666666666667
95070,30,2011-09-14,1569.66666666667
166200,50,2011-11-29,1493.66666666667
169240,20,2013-02-01,1063.66666666667
150350,30,2010-12-10,1847.66666666667
151900,50,2013-09-20,832.666666666667
155970,10,2011-06-03,1672.66666666667
143030,100,2014-12-30,366.666666666667
222150,30,2014-05-24,586.666666666667
175630,100,2015-11-25,36.6666666666667
248890,30,2015-08-06,147.666666666667
87350,25,2015-10-22,70.6666666666667
22730,30,2010-06-09,2031.66666666667
47090,100,2009-12-18,2204.66666666667
77810,20,2007-07-11,3095.66666666667
70340,15,2007-04-24,3173.66666666667
63140,15,2007-01-26,3261.66666666667
138300,30,2010-04-07,2094.66666666667
144530,15,2012-12-31,1095.66666666667
44330,30,2014-10-23,434.666666666667
169110,30,2015-12-30,1.66666666666667
255130,100,2015-10-31,61.6666666666667
15480,100,2005-04-20,3907.66666666667
16620,30,2005-04-22,3905.66666666667
18770,100,2005-05-05,3892.66666666667
91830,360,2009-12-31,2191.66666666667
93820,60,2009-05-30,2406.66666666667
77210,30,2010-03-03,2129.66666666667
82940,150,2012-12-31,1095.66666666667
83450,100,2010-08-11,1968.66666666667
57940,40,2009-11-20,2232.66666666667
60930,10,2006-12-31,3287.66666666667
133440,25,2009-12-22,2200.66666666667
128070,30,2011-12-16,1476.66666666667
230120,50,2014-11-14,412.666666666667
196590,100,2013-05-02,973.666666666667
197440,30,2013-05-15,960.666666666667
96750,30,2015-12-05,26.6666666666667
197320,60,2015-10-01,91.6666666666667
200160,30,2015-04-09,266.666666666667
40750,15,2014-06-25,554.666666666667
14810,60,2006-12-31,3287.66666666667
17270,50,2005-04-23,3904.66666666667
19020,30,2005-05-06,3891.66666666667
87240,50,2009-11-18,2234.66666666667
89880,100,2007-12-13,2940.66666666667
80090,10,2007-08-10,3065.66666666667
71310,60,2009-05-27,2409.66666666667
71680,30,2013-12-07,754.666666666667
73520,30,2013-12-14,747.666666666667
130390,30,2009-11-06,2246.66666666667
105400,20,2014-03-29,642.666666666667
109020,20,2013-12-27,734.666666666667
90360,100,2007-12-19,2934.66666666667
144400,15,2010-07-21,1989.66666666667
127280,20,2010-05-14,2057.66666666667
200120,45,2013-06-05,939.666666666667
201700,100,2013-07-18,896.666666666667
210480,15,2013-11-08,783.666666666667
217430,30,2014-03-12,659.666666666667
186780,40,2012-12-07,1119.66666666667
256810,100,2015-11-04,57.6666666666667
251460,45,2015-10-08,84.6666666666667
69320,8,2015-07-17,167.666666666667
41590,100,2010-12-04,1853.66666666667
15140,15,2005-04-19,3908.66666666667
4470,30,2006-03-17,3576.66666666667
68890,50,2012-03-10,1391.66666666667
72000,800,2012-06-29,1280.66666666667
160850,30,2012-05-03,1337.66666666667
172500,30,2012-05-04,1336.66666666667
142940,30,2012-09-07,1210.66666666667
46490,20,2014-11-15,411.666666666667
262780,100,2015-12-31,0.666666666666667
260620,20,2015-12-05,26.6666666666667
225620,40,2015-08-13,140.666666666667
13600,10,2007-12-28,2925.66666666667
19430,30,2005-05-25,3872.66666666667
10490,100,2005-07-02,3834.66666666667
59450,25,2011-12-23,1469.66666666667
109600,20,2011-03-30,1737.66666666667
90250,50,2010-12-31,1826.66666666667
105870,55,2013-10-04,818.666666666667
92280,100,2010-12-17,1840.66666666667
148680,100,2010-10-29,1889.66666666667
138750,20,2012-12-20,1106.66666666667
143220,100,2012-12-20,1106.66666666667
207890,45,2014-12-30,366.666666666667
229800,100,2015-11-28,33.6666666666667
234320,100,2015-12-29,2.66666666666667
76550,100,2015-04-04,271.666666666667
248410,30,2015-07-23,161.666666666667
41730,50,2011-10-14,1539.66666666667
20260,15,2008-12-27,2560.66666666667
83880,20,2007-10-10,3004.66666666667
67650,50,2012-12-23,1103.66666666667
72560,40,2013-10-11,811.666666666667
51300,30,2013-09-25,827.666666666667
121830,40,2009-06-03,2402.66666666667
110680,40,2008-11-20,2597.66666666667
96300,55,2013-04-11,994.666666666667
96310,30,2008-04-20,2811.66666666667
98910,45,2009-04-17,2449.66666666667
147090,60,2011-09-14,1569.66666666667
154210,30,2011-03-09,1758.66666666667
12940,100,2014-11-28,398.666666666667
178830,10,2012-08-09,1239.66666666667
181460,15,2012-09-22,1195.66666666667
100860,120,2014-05-15,595.666666666667
124500,25,2009-07-22,2353.66666666667
201430,50,2015-05-30,215.666666666667
63060,80,2015-02-17,317.666666666667
179440,15,2012-08-23,1225.66666666667
182640,50,2012-10-25,1162.66666666667
28620,50,2015-10-14,78.6666666666667
252650,50,2015-10-22,70.6666666666667
19440,20,2005-05-25,3872.66666666667
9580,20,2013-09-04,848.666666666667
115330,15,2010-12-31,1826.66666666667
118280,10,2009-03-26,2471.66666666667
144470,30,2013-12-31,730.666666666667
127130,20,2011-06-01,1674.66666666667
130840,30,2012-11-08,1148.66666666667
131140,10,2014-12-02,394.666666666667
213640,40,2015-12-30,1.66666666666667
253730,60,2015-10-29,63.6666666666667
256710,30,2015-11-04,57.6666666666667
16900,20,2012-04-07,1363.66666666667
10160,20,2005-10-14,3730.66666666667
6650,30,2014-03-29,642.666666666667
81640,20,2010-09-17,1931.66666666667
67900,20,2007-03-31,3197.66666666667
68790,50,2012-04-05,1365.66666666667
71710,15,2007-05-09,3158.66666666667
72530,100,2012-03-01,1400.66666666667
56740,75,2008-10-15,2633.66666666667
60440,50,2011-12-07,1485.66666666667
61030,150,2012-12-31,1095.66666666667
61050,5,2006-12-31,3287.66666666667
18350,15,2005-04-27,3900.66666666667
80010,20,2007-08-09,3066.66666666667
65220,20,2007-02-28,3228.66666666667
58670,10,2006-12-31,3287.66666666667
64290,20,2007-11-08,2975.66666666667
111520,20,2009-10-30,2253.66666666667
113190,20,2010-05-19,2052.66666666667
119770,60,2010-05-14,2057.66666666667
108640,50,2009-03-17,2480.66666666667
108700,30,2008-10-30,2618.66666666667
94430,150,2009-11-12,2240.66666666667
152360,100,2010-12-31,1826.66666666667
232170,100,2014-12-01,395.666666666667
226830,100,2014-10-15,442.666666666667
194380,10,2013-02-28,1036.66666666667
260200,60,2015-11-28,33.6666666666667
7080,75,2005-07-08,3828.66666666667
61100,30,2006-12-31,3287.66666666667
56270,20,2006-12-19,3299.66666666667
116600,60,2009-01-24,2532.66666666667
104470,15,2008-09-04,2674.66666666667
106230,30,2009-11-04,2248.66666666667
107100,30,2008-10-18,2630.66666666667
166890,60,2011-12-02,1490.66666666667
170840,20,2011-12-17,1475.66666666667
172210,30,2012-11-21,1135.66666666667
146730,30,2012-04-12,1358.66666666667
130680,30,2009-11-13,2239.66666666667
228170,30,2014-11-05,421.666666666667
236630,50,2015-03-26,280.666666666667
12820,150,2005-12-29,3654.66666666667
55680,30,2010-12-26,1831.66666666667
121400,60,2012-03-15,1386.66666666667
91500,100,2014-03-12,659.666666666667
166690,30,2014-06-06,573.666666666667
173450,50,2012-05-24,1316.66666666667
133230,100,2012-12-15,1111.66666666667
210860,20,2013-11-13,778.666666666667
14890,25,2006-03-17,3576.66666666667
248350,50,2015-08-01,152.666666666667
156820,50,2015-03-14,292.666666666667
220380,150,2014-12-31,365.666666666667
10330,153,2009-07-03,2372.66666666667
126340,20,2009-08-28,2316.66666666667
132180,75,2014-04-30,610.666666666667
199510,60,2013-05-24,951.666666666667
16270,100,2006-11-08,3340.66666666667
20000,20,2009-01-10,2546.66666666667
11740,30,2008-04-11,2820.66666666667
4600,40,2006-12-14,3304.66666666667
99240,10,2008-06-08,2762.66666666667
130480,40,2009-11-12,2240.66666666667
222950,50,2014-06-06,573.666666666667
173300,20,2012-05-19,1321.66666666667
41210,50,2006-12-31,3287.66666666667
860,60,2009-03-17,2480.66666666667
78690,40,2007-07-20,3086.66666666667
81680,30,2008-08-17,2692.66666666667
70510,25,2007-04-26,3171.66666666667
73350,50,2007-05-18,3149.66666666667
65010,40,2007-02-16,3240.66666666667
49850,1000,2014-04-23,617.666666666667
108390,20,2009-08-21,2323.66666666667
89930,30,2007-12-14,2939.66666666667
93450,20,2010-05-28,2043.66666666667
197610,30,2013-05-15,960.666666666667
199020,100,2013-05-22,953.666666666667
199820,30,2013-05-31,944.666666666667
187340,30,2013-11-13,778.666666666667
